"","Meses","hn","variable","paisx","pond","ln_hn","ln_x","dln_hn","dln_x","d12ln_hn","d12ln_x","dln_itcer","d12ln_itcer"
"877",2016-05-01,93.9051918735892,"ip","gt",0.1015,4.54228567620422,4.52803304936597,0.343997587244349,0.460439441836069,2.32770627561445,4.26437151715477,-0.0118188482410596,-0.196571522016343
"878",2016-06-01,94.5178974524347,"ip","gt",0.1015,4.54878920759854,4.53245587833597,0.650353139431648,0.44228289700019,2.41724476607823,4.33727857443493,0.0211191296067929,-0.194883431548205
"879",2016-07-01,94.8081264108352,"ip","gt",0.1015,4.55185512722037,4.5393326046199,0.3065919621835,0.687672628393088,2.37491802116638,4.51510848365126,-0.0386796876202732,-0.217229331942215
"880",2016-08-01,94.9371170590132,"ip","gt",0.1015,4.55321474673641,4.54116374242705,0.135961951603925,0.183113780715072,2.47605496806518,4.63155003921134,-0.00478591065478145,-0.218782749721336
"881",2016-09-01,95.0983553692357,"ip","gt",0.1015,4.55491167570292,4.53909351316628,0.169692896650897,-0.207022926077016,2.8548800427159,4.45785766922997,0.0382366560068832,-0.162702229091178
"882",2016-10-01,95.0983553692357,"ip","gt",0.1015,4.55491167570292,4.54600406133963,0,0.691054817334891,2.78512070957646,4.65011687264445,-0.0701420639594914,-0.189297110551401
"883",2016-11-01,95.2273460174137,"ip","gt",0.1015,4.55626714863156,4.54987528876957,0.135547292864668,0.387122742993995,2.99042733558057,4.56567721128494,-0.0255349081881266,-0.159887862383993
"884",2016-12-01,95.4853273137698,"ip","gt",0.1015,4.55897259498923,4.54995413757702,0.270544635766878,0.00788488074521254,3.26097197134745,4.14529591283008,0.0266599651346991,-0.0897588800604874
"885",2017-01-01,95.9045469203483,"ip","gt",0.1015,4.56335339390774,4.55514446064772,0.43807989185094,0.519032307069267,3.38551737886501,3.75623509776091,-0.00821667014466021,-0.0376278484679335
"886",2017-02-01,96.7429861335053,"ip","gt",0.1015,4.57205783453789,4.55851159902338,0.870444063014642,0.336713837566815,3.77018671840119,3.88142916886336,0.0541736178829543,-0.01129110872191
"887",2017-03-01,97.0654627539503,"ip","gt",0.1015,4.57538562463056,4.56093205696871,0.332779009267448,0.242045794532597,3.86096042373145,3.92051163007263,0.00920942129558733,-0.00604444744362973
"888",2017-04-01,97.4201870364399,"ip","gt",0.1015,4.57903344827431,4.56350225192694,0.364782364375049,0.257019495823219,4.01877479425394,4.0073596979334,0.0109379311580108,0.00115863227653521
"889",2017-05-01,97.7104159948404,"ip","gt",0.1015,4.58200816539106,4.566608809256,0.297471711674291,0.310655732906095,3.97224891868388,3.85757598900343,-0.00133817815502817,0.0116393023625666
"890",2017-06-01,97.9683972911964,"ip","gt",0.1015,4.58464495004336,4.57517929757334,0.263678465230299,0.85704883173312,3.58557424448254,4.27234192373636,-0.0602270922000364,-0.0697069194442626
"891",2017-07-01,98.2586262495969,"ip","gt",0.1015,4.58760304587335,4.59021143748268,0.295809582999063,1.50321399093434,3.5747918652981,5.08788328627761,-0.12255154740543,-0.15357877922942
"892",2017-08-01,98.5811028700419,"ip","gt",0.1015,4.59087958877848,4.58725341644,0.32765429051258,-0.295802104267384,3.76648420420675,4.60896740129515,0.0632808240701664,-0.0855120445044721
"893",2017-09-01,98.5811028700419,"ip","gt",0.1015,4.59087958877848,4.58176935973735,0,-0.548405670265684,3.59679130755586,4.26758465710648,0.0556631755319669,-0.0680855249793884
"894",2017-10-01,98.8713318284424,"ip","gt",0.1015,4.5938193263194,4.58717745457283,0.29397375409248,0.540809483547733,3.89076506164834,4.11733932331932,-0.0250538265397081,-0.0229972875596051
"895",2017-11-01,99.35504675911,"ip","gt",0.1015,4.59869976548431,4.5957248384055,0.488043916490888,0.854738383267151,4.24326168527456,4.58495496359248,-0.0372194883777907,-0.0346818677492692
"896",2017-12-01,100,"ip","gt",0.1015,4.60517018598809,4.60517018598809,0.647042050378133,0.944534758259508,4.61975909988581,5.52160484110678,-0.0301955098499596,-0.0915373427339278
"897",2018-01-01,100.290228958401,"ip","gt",0.1015,4.60806827206092,4.60120800833799,0.289808607283071,-0.396217765010132,4.47148781531794,4.60635476902738,0.0696316767877601,-0.0136889958015075
"898",2018-02-01,100.935182199291,"ip","gt",0.1015,4.61447855042184,4.59917358074227,0.641027836091901,-0.203442759571626,4.2420715883952,4.06619817188894,0.085713765459848,0.0178511517753861
"899",2018-03-01,101.28990648178,"ip","gt",0.1015,4.61798676642629,4.60150758892741,0.350821600444728,0.233400818513463,4.26011417957248,4.0575531958698,0.0119182093660235,0.0205599398458222
"900",2018-04-01,101.515640116092,"ip","gt",0.1015,4.62021287642494,4.60195679160023,0.222610999864781,0.0449202672822224,4.11794281506221,3.8454539673288,0.0180356093571297,0.0276576180449411
"901",2018-05-01,101.612383102225,"ip","gt",0.1015,4.62116540864492,4.60666127699723,0.0952532219980817,0.47044853969993,3.91572432538601,4.00524677412264,-0.0380823247467376,-0.00908652854676837
"902",2018-06-01,102.031602708804,"ip","gt",0.1015,4.62528259577519,4.61238130893612,0.411718713026943,0.572003193888548,4.06376457318265,3.72020113627807,-0.016268874807453,0.034871688845815
"903",2018-07-01,102.418574653338,"ip","gt",0.1015,4.62906808925467,4.61593055844726,0.378549347948187,0.354924951114111,4.14650433813177,2.57191209645784,0.00239787627865877,0.159821112529904
"904",2018-08-01,102.870041921961,"ip","gt",0.1015,4.63346646266653,4.62034947858529,0.439837341186422,0.441892013803535,4.25868738880562,3.30960621452876,-0.000208549270637004,0.0963317391891009
"905",2018-09-01,102.902289584005,"ip","gt",0.1015,4.63377989316589,4.62628421410511,0.031343049935284,0.593473551981472,4.2900304387409,4.45148543677591,-0.057056245957688,-0.0163876823005541
"906",2018-10-01,103.482747500806,"ip","gt",0.1015,4.6394049079975,4.62963894303897,0.562501483161348,0.335472893386157,4.55855816780977,4.24614884661434,0.0230434018621819,0.031709546101336
"907",2018-11-01,104.030957755563,"ip","gt",0.1015,4.6446885255728,4.62672242620677,0.528361757529705,-0.291651683219563,4.59887600884858,3.09975878012763,0.0832313642360507,0.152160398715177
"908",2018-12-01,104.22444372783,"ip","gt",0.1015,4.64654668652863,4.62803591150945,0.185816095583213,0.131348530267594,4.13765005405367,2.28657255213571,0.00552845787953533,0.187884366444672
"909",2019-01-01,104.256691389874,"ip","gt",0.1015,4.64685604461308,4.64143656838387,0.0309358084447098,1.34006568744187,3.8787772552153,4.02285600458772,-0.132876682718212,-0.0146239930612998
"910",2019-02-01,105.062882940987,"ip","gt",0.1015,4.65455905604963,4.64280273792945,0.770301143655772,0.136616954558022,4.00805056277918,4.36291571871736,0.0643189451934216,-0.0360188133277262
"911",2019-03-01,105.482102547565,"ip","gt",0.1015,4.65854129442603,4.64237151756917,0.3982238376393,-0.0431220360282758,4.05545279997375,4.08639286417563,0.0447966061772589,-0.00314041651649069
"912",2019-04-01,106.4495324089,"ip","gt",0.1015,4.66767099874084,4.64839174645915,0.912970431480886,0.602022888998377,4.74581223158985,4.64349548589178,0.0315611755619747,0.0103851496883543
"913",2019-05-01,106.836504353434,"ip","gt",0.1015,4.67129966918754,4.65103205912156,0.362867044670345,0.264031266241016,5.01342605426212,4.43707821243287,0.0100318315105769,0.0584993059456689
"914",2019-06-01,106.933247339568,"ip","gt",0.1015,4.67220478314283,4.65926489483497,0.0905113955289139,0.823283571340649,4.69221873676409,4.68835858988497,-0.0743763758448912,0.000391804908230675
"915",2019-07-01,107.223476297968,"ip","gt",0.1015,4.6749152199776,4.65869928396016,0.271043683476879,-0.0565610874806666,4.58471307229278,4.27687255129019,0.0332518842521909,0.0312458128817628
"916",2019-08-01,107.287971622057,"ip","gt",0.1015,4.67551654290612,4.65003384156986,0.0601322928522663,-0.866544239029388,4.20500802395862,2.96843629845727,0.0940576679859879,0.125512030138388
"917",2019-09-01,107.44920993228,"ip","gt",0.1015,4.67701827017438,4.64416704360188,0.150172726825648,-0.586679796798606,4.32383770084899,1.78828294967719,0.0747905311478618,0.257358807243938
"918",2019-10-01,107.707191228636,"ip","gt",0.1015,4.67941635285839,4.65110332226073,0.239808268401287,0.693627865885116,4.00114448608893,2.14643792217615,-0.0460626891446086,0.188252716237147
"919",2019-11-01,108.029667849081,"ip","gt",0.1015,4.68240589170675,4.65551174805781,0.298953884836628,0.440842579707734,3.77173661339585,2.87893218510344,-0.0144017025294173,0.090619649471679
"920",2019-12-01,108.481135117704,"ip","gt",0.1015,4.68657628798048,4.66152414459571,0.417039627372606,0.601239653790575,4.00296014518524,3.34882330862643,-0.0186963026814238,0.0663948889107199
"921",2020-01-01,108.73911641406,"ip","gt",0.1015,4.68895158600939,4.65912352210553,0.237529802890801,-0.240062249018269,4.20955413963133,1.76869537216628,0.0484755932687706,0.247747164897702
"922",2020-02-01,109.255079006772,"ip","gt",0.1015,4.69368532265959,4.65508597456287,0.473373665019849,-0.40375475426595,3.91262666099541,1.22832366334231,0.0890285345575087,0.27245675426179
"923",2020-03-01,109.577555627217,"ip","gt",0.1015,4.69663256911952,4.65990082490409,0.294724645993227,0.481485034122109,3.80912746934934,1.7529307334927,-0.0189561793950815,0.208703968689449
"924",2020-04-01,109.996775233796,"ip","gt",0.1015,4.70045104930629,4.66700977618717,0.381848018676845,0.710895128307598,3.2780050565453,1.86180297280192,-0.0333982816275215,0.143744511499953
"925",2020-05-01,109.287326668816,"ip","gt",0.1015,4.69398043849469,4.66890165917447,-0.647061081159439,0.189188298729981,2.26807693071551,1.78696000529088,-0.0848793120587761,0.0488333679305999
"926",2020-06-01,109.771041599484,"ip","gt",0.1015,4.69839675658091,4.68287428926487,0.441631808621334,1.39726300903984,2.61919734380793,2.36093944299007,-0.0969965668424783,0.0262131769330128
"927",2020-07-01,110.544985488552,"ip","gt",0.1015,4.70542254660531,4.68707641028306,0.702579002440551,0.42021210181904,3.0507326627716,2.83771263228978,0.0286602404130834,0.0216215330939053
"928",2020-08-01,110.738471460819,"ip","gt",0.1015,4.70717130834506,4.69105555933144,0.174876173975047,0.397914904837915,3.16547654389439,4.10217177615708,-0.0226384311825811,-0.0950745660746637
"929",2020-09-01,111.093195743309,"ip","gt",0.1015,4.7103694503354,4.69262912377887,0.319814199033797,0.157356444743062,3.33511801610253,4.84620801769875,0.0164894620605096,-0.153375635162016
"930",2020-10-01,111.641405998065,"ip","gt",0.1015,4.7152920026238,4.70316949541068,0.4922552288396,1.05403716318184,3.58756497654085,5.20661731499548,-0.0570208663357376,-0.164333812353145
"931",1995-01-01,14.4298965862749,"ip","ni",0.0274,2.66930220618178,2.8125712030391,NA,NA,NA,NA,NA,NA
"932",1995-02-01,15.1436137287793,"ip","ni",0.0274,2.71757890702991,2.82079236911605,4.82767008481257,0.822116607695156,NA,NA,0.109752165273017,NA
"933",1995-03-01,15.3563563385643,"ip","ni",0.0274,2.73152948203761,2.82642301462288,1.39505750076983,0.563064550682801,NA,NA,0.0227966068323845,NA
"934",1995-04-01,15.7498157889192,"ip","ni",0.0274,2.75682866926161,2.82614223405105,2.52991872240034,-0.0280780571829009,NA,NA,0.0700891117605807,NA
"935",1995-05-01,16.0357601569098,"ip","ni",0.0274,2.77482123812749,2.83313820493835,1.79925688658806,0.69959708873002,NA,NA,0.0301306784613104,NA
"936",1995-06-01,16.1844512282649,"ip","ni",0.0274,2.78405098061029,2.85137579248813,0.922974248280228,1.82375875497809,NA,NA,-0.0246814954835214,NA
"937",1995-07-01,16.4017689479377,"ip","ni",0.0274,2.79738919169252,2.86335198353485,1.33382110822278,1.1976191046716,NA,NA,0.00373193489730228,NA
"938",1995-08-01,16.6190866676105,"ip","ni",0.0274,2.81055183410324,2.84725999576026,1.31626424107174,-1.6091987774586,NA,NA,0.0801576867077313,NA
"939",1995-09-01,16.9599323542552,"ip","ni",0.0274,2.83085364180953,2.85765396242021,2.03018077062942,1.03939666599482,NA,NA,0.0271474844669881,NA
"940",1995-10-01,17.2756149365168,"ip","ni",0.0274,2.84929596592419,2.89530358334145,1.8442324114659,3.76496209212398,NA,NA,-0.0526279932500315,NA
"941",1995-11-01,17.5158082056289,"ip","ni",0.0274,2.86310379921198,2.92346718098978,1.38078332877867,2.81635976483319,NA,NA,-0.0393347943478938,NA
"942",1995-12-01,17.7857396890119,"ip","ni",0.0274,2.87839699514629,2.9139957163536,1.52931959343112,-0.947146463617887,NA,NA,0.0678551699631429,NA
"943",1996-01-01,17.874954331825,"ip","ni",0.0274,2.88340053371387,2.9186146622099,0.500353856758151,0.461894585629441,21.4098327532088,10.6043459170797,0.00105378402892666,0.296070339309937
"944",1996-02-01,18.3827915293762,"ip","ni",0.0274,2.91141498403368,2.92880323735583,2.80144503198092,1.01885751459361,19.3836077003771,10.8010868239782,0.0488428979764124,0.235161072013332
"945",1996-03-01,18.6664483424228,"ip","ni",0.0274,2.92672770605701,2.93688001018719,1.5312722023328,0.80767728313571,19.5198224019401,11.0456995564311,0.0198265007860003,0.232190965966948
"946",1996-04-01,19.053045127946,"ip","ni",0.0274,2.9472269380342,2.94514141654332,2.04992319771882,0.826140635613548,19.0398268772586,11.8999182492275,0.0335316422016844,0.195633496408052
"947",1996-05-01,19.448792133245,"ip","ni",0.0274,2.96778496701759,2.96219781817148,2.05580289833942,1.70564016281545,19.29637288901,12.9059613233129,0.00959445895335687,0.175097276900098
"948",1996-06-01,19.9406164461887,"ip","ni",0.0274,2.99275867911043,2.96586754706044,2.49737120928399,0.366972888896244,20.8707698500137,11.4491754572311,0.0583729139786243,0.258151686362244
"949",1996-07-01,20.3981274349736,"ip","ni",0.0274,3.01544310423373,2.96855014835215,2.26844251233036,0.268260129170894,21.8053912541213,10.5198164817304,0.0548049972985694,0.309224748763511
"950",1996-08-01,20.9631535061229,"ip","ni",0.0274,3.04276630167224,2.96072614756002,2.73231974385078,-0.782400079212797,23.2214467569003,11.3466151799762,0.0963033231519419,0.325370385207722
"951",1996-09-01,21.3200120773751,"ip","ni",0.0274,3.05964616577849,2.97049662098617,1.68798641062495,0.977047342615167,22.8792523968959,11.2842658565965,0.0194797304634681,0.317702631204202
"952",1996-10-01,21.6356946596366,"ip","ni",0.0274,3.07434448130267,2.99640977918154,1.46983155241842,2.59131581953636,22.5048515378484,10.1106195840089,-0.0307286689190314,0.339601955535202
"953",1996-11-01,22.0657549890944,"ip","ni",0.0274,3.09402685872777,3.0105210199229,1.96823774250965,1.41112407413622,23.0923059515794,8.70538389331195,0.015264914513432,0.394201664396528
"954",1996-12-01,22.2876478186551,"ip","ni",0.0274,3.10403261552419,3.02834350301166,1.00057567964238,1.78224830887643,22.5635620377906,11.4347786658063,-0.0214178300410131,0.304928664392372
"955",1997-01-01,22.7520214722717,"ip","ni",0.0274,3.12465399737354,3.02604676337091,2.06213818493421,-0.229673964075428,24.1253463659667,10.7432101161014,0.0627956528828642,0.366670533246309
"956",1997-02-01,23.3147599884771,"ip","ni",0.0274,3.1490866359108,3.02581679901437,2.44326385372617,-0.0229964356538215,23.767165187712,9.70135616585397,0.0675755319290119,0.385403167198909
"957",1997-03-01,23.4931892741032,"ip","ni",0.0274,3.15671056102146,3.02512658847276,0.76239251106589,-0.0690210541607339,22.998285496445,8.82465782855753,0.0227807316872095,0.388357398100118
"958",1997-04-01,23.6304425707387,"ip","ni",0.0274,3.16253582021254,3.02857288711635,0.582525919108079,0.344629864358748,21.5308882178343,8.34314705730272,0.00651835190013168,0.361344107798565
"959",1997-05-01,23.9278247134489,"ip","ni",0.0274,3.17504199571777,3.03611319474905,1.25061755052291,0.754030763269942,20.7257028700178,7.39153765775722,0.0136064779707315,0.36535612681594
"960",1997-06-01,24.2343570759347,"ip","ni",0.0274,3.18777134020333,3.05639329492871,1.27293444855585,2.02801001796598,19.5012661092897,9.05257478682695,-0.0206890706018374,0.286294142235478
"961",1997-07-01,24.5752027625795,"ip","ni",0.0274,3.2017379167654,3.07320413098671,1.39665765620705,1.68108360580019,18.6294812531663,10.4653982634562,-0.00779327101885225,0.223695873918057
"962",1997-08-01,24.8771600151775,"ip","ni",0.0274,3.21395011405574,3.06748480171412,1.22121972903422,-0.571932927259189,17.1183812383498,10.6758654154099,0.0491323827824393,0.176524933548554
"963",1997-09-01,24.9572244382148,"ip","ni",0.0274,3.21716333692597,3.05906649767899,0.321322287023218,-0.841830403512844,15.7517171147481,8.85698766928185,0.0318703837206881,0.188915586805774
"964",1997-10-01,24.890885344841,"ip","ni",0.0274,3.21450168604987,3.06417024780122,-0.266165087610482,0.510375012222752,14.0157204747192,6.77604686196824,-0.0212771987354306,0.198367056989375
"965",1997-11-01,25.0807524051867,"ip","ni",0.0274,3.22210071552153,3.09275297246386,0.759902947166458,2.85827246626362,12.807385679376,8.22319525409565,-0.0574953248232623,0.125606817652681
"966",1997-12-01,25.1356537238409,"ip","ni",0.0274,3.22428730531402,3.09832999249606,0.218658979248776,0.557702003220273,12.0254689789824,6.99864894843949,-0.00928977885681902,0.137734868836875
"967",1998-01-01,25.3438212237381,"ip","ni",0.0274,3.23253496161953,3.10451404035173,0.824765630550894,0.618404785567561,10.788096424599,7.84672769808248,0.00565428715254333,0.0805935031065537
"968",1998-02-01,25.9728988333173,"ip","ni",0.0274,3.25705364182953,3.1182374690715,2.45186802099986,1.37234287197612,10.7967005918727,9.24206700571242,0.0295789890832505,0.0425969602607923
"969",1998-03-01,26.4121093825507,"ip","ni",0.0274,3.27382259371973,3.12887475781792,1.67689518902074,1.06372887464219,11.7112032698276,10.3748169345153,0.0168007570139724,0.0366169855875552
"970",1998-04-01,26.8696203713356,"ip","ni",0.0274,3.29099629418132,3.14940936025962,1.71737004615857,2.05346024417077,12.8460473968781,12.0836473143274,-0.00920887142553416,0.0208897622618894
"971",1998-05-01,27.189878063485,"ip","ni",0.0274,3.30284477402546,3.1693315404282,1.18484798441409,1.99221801685798,12.7802778307692,13.3218345679154,-0.0221219388889625,-0.0148386545978046
"972",1998-06-01,27.6679770467652,"ip","ni",0.0274,3.32027568114298,3.188278229159,1.7430907117522,1.8946688730793,13.2504340939656,13.1884934230287,-0.00415324162036234,0.00169717438367044
"973",1998-07-01,28.2147026783631,"ip","ni",0.0274,3.33984321365029,3.17924438924562,1.95675325073097,-0.903383991337714,13.8105296884895,10.6040258258908,0.0783677604326819,0.0878582058352046
"974",1998-08-01,28.2558786673538,"ip","ni",0.0274,3.34130153036341,3.17410197285,0.145831671311969,-0.514241639562441,12.7351416307673,10.6617171135876,0.0180860087179588,0.0568118317707241
"975",1998-09-01,28.340518200279,"ip","ni",0.0274,3.34429251921459,3.17687425185325,0.299098885118187,0.277227900325805,12.7129182288622,11.7807754174262,0.000599264983311283,0.0255407130333473
"976",1998-10-01,28.4983594914097,"ip","ni",0.0274,3.34984652391294,3.20032656767517,0.555400469835154,2.34523158219182,13.5344837863079,13.6156319873953,-0.0490413724785726,-0.00222346070979476
"977",1998-11-01,28.8575056176059,"ip","ni",0.0274,3.36237011917401,3.25775322617732,1.25235952610674,5.7426658502147,14.0269403652482,16.5000253713464,-0.123034393280558,-0.0677625291670906
"978",1998-12-01,29.0679606724469,"ip","ni",0.0274,3.36963655980339,3.26773425450418,0.726644062937654,0.998102832685888,14.534925448937,16.940426200812,-0.00743797029110161,-0.0659107206013732
"979",1999-01-01,29.5666476502224,"ip","ni",0.0274,3.38664695747548,3.26447869004441,1.70103976720948,-0.325556445976627,15.4111995855956,15.9964649692678,0.0555287362412993,-0.0160362715126172
"980",1999-02-01,29.820566248998,"ip","ni",0.0274,3.39519829805631,3.26084892199383,0.855134058082285,-0.36297680505788,13.8144656226781,14.2611452922338,0.0333762376500405,-0.0122390229458272
"981",1999-03-01,29.9097808918111,"ip","ni",0.0274,3.39818554703198,3.24157342846551,0.298724897567082,-1.9275493528327,12.4362953312244,11.2698670647589,0.0609999144609541,0.0319601345011545
"982",1999-04-01,30.0127208642877,"ip","ni",0.0274,3.40162132059693,3.24527371020836,0.343577356495706,0.370028174285553,11.0625026415615,9.58643499487368,-0.000724752407441809,0.0404442535192468
"983",1999-05-01,30.2483390235119,"ip","ni",0.0274,3.40944127465568,3.25866472017899,0.781995405874225,1.33910099706305,10.6596500630217,8.93331797507875,-0.0152646931985737,0.0473014992096356
"984",1999-06-01,30.6097727046519,"ip","ni",0.0274,3.42131932740384,3.26646946076795,1.18780527481661,0.780474058895653,10.1043646260861,7.8191231608951,0.0111608753162343,0.0626156161462322
"985",1999-07-01,30.8453908638761,"ip","ni",0.0274,3.42898733445281,3.27457250321363,0.766800704896253,0.810304244568227,8.91441208025134,9.53281139680104,-0.00119199698701209,-0.0169441412734618
"986",1999-08-01,31.0993094626518,"ip","ni",0.0274,3.43718561516543,3.29058423116373,0.819828071262041,1.60117279501018,9.58840848020142,11.6482258313737,-0.0214088454306989,-0.0564389954221195
"987",1999-09-01,31.3257774021003,"ip","ni",0.0274,3.44444131777986,3.30373424094091,0.725570261443664,1.31500097771751,10.0148798565269,12.6859989087654,-0.0161504016259033,-0.073188662031334
"988",1999-10-01,31.6117217700908,"ip","ni",0.0274,3.45352799390234,3.32168742467944,0.90866761224766,1.79531837385323,10.3681469989394,12.1360857004268,-0.0242942308679925,-0.048441520420754
"989",1999-11-01,31.9136790226888,"ip","ni",0.0274,3.46303472736696,3.33206961307714,0.950673346462283,1.03821883976991,10.0664608192949,7.43163868998198,-0.00239874651662901,0.0721941263431752
"990",1999-12-01,32.2476620445018,"ip","ni",0.0274,3.47344554586978,3.33730478504395,1.04108185028178,0.523517196680734,10.3808986066391,6.95705305397682,0.0141812715086686,0.0938133681429454
"991",2000-01-01,32.4077908905766,"ip","ni",0.0274,3.47839885347821,3.34602528303773,0.495330760842894,0.872049799378694,9.17518960027248,8.15465929933215,-0.0103221016558809,0.0279625302457652
"992",2000-02-01,32.8973276485763,"ip","ni",0.0274,3.49339142798523,3.36700911782222,1.49925745070245,2.09838347844906,9.81931299289265,10.6160195828391,-0.0164160531602571,-0.0218297605645324
"993",2000-03-01,33.20843512095,"ip","ni",0.0274,3.50280391356028,3.37677164247788,0.94124855750497,0.976252465565874,10.4618366528305,13.5198214012377,-0.00095910708086878,-0.0837887821063553
"994",2000-04-01,33.6275707098552,"ip","ni",0.0274,3.51534628733737,3.38274470083696,1.25423737770909,0.597305835908202,11.3724966740439,13.7470990628603,0.0179999242453443,-0.0650641054535692
"995",2000-05-01,33.9499827013209,"ip","ni",0.0274,3.52488834447058,3.39060045265962,0.954205713320677,0.785575182265719,11.5447069814904,13.193573248063,0.00462047655090586,-0.0451789357040896
"996",2000-06-01,34.2792647533054,"ip","ni",0.0274,3.53454064522959,3.39712654028638,0.965230075901014,0.652608762675921,11.3221317825748,13.0657079518433,0.00856582398236752,-0.0477739870379563
"997",2000-07-01,34.5049983876169,"ip","ni",0.0274,3.54110419434359,3.39410755014878,0.656354911400392,-0.301899013759854,11.2116859890789,11.9535046935152,0.0262561575493907,-0.0203258325015535
"998",2000-08-01,34.6662366978394,"ip","ni",0.0274,3.54576620744941,3.39537981495144,0.466201310581127,0.127226480265685,10.858059228398,10.4795583787707,0.0092879103506431,0.0103709232797885
"999",2000-09-01,34.7307320219284,"ip","ni",0.0274,3.54762494404403,3.3995035321353,0.185873659462521,0.412371718386195,10.3183626264169,9.57692911943937,-0.00620604681450867,0.0203152780911831
"1000",2000-10-01,34.9242179941954,"ip","ni",0.0274,3.55318051388863,3.41036550433486,0.555556984460193,1.08619721995589,9.96525199862939,8.86780796554203,-0.014539542452582,0.0300699665065936
"1001",2000-11-01,35.3111899387294,"ip","ni",0.0274,3.56419990913824,3.42049099001837,1.10193952496105,1.01254856835098,10.1165181771282,8.8421376941231,0.0024493122111159,0.0349180252343385
"1002",2000-12-01,35.5046759109964,"ip","ni",0.0274,3.56966440361032,3.43128190712254,0.54644944720792,1.07909171041651,9.6218857740543,9.39771220785888,-0.0145943980119155,0.00614235571375446
"1003",2001-01-01,35.8271525314415,"ip","ni",0.0274,3.57870605652727,3.43846244366574,0.904165291694969,0.718053654320849,10.0307203049064,9.24371606280103,0.00509945886405089,0.0215639162336863
"1004",2001-02-01,36.2786198000645,"ip","ni",0.0274,3.59122858152616,3.45041688730856,1.25225249988907,1.19544436428116,9.78371535409299,8.34077694863313,0.00155654291565676,0.0395365123096001
"1005",2001-03-01,36.6010964205095,"ip","ni",0.0274,3.60007819680315,3.45056729717573,0.88496152769828,0.015040986717052,9.7274283242863,7.37956546978431,0.0238358228228857,0.0643314422133546
"1006",2001-04-01,36.826830054821,"ip","ni",0.0274,3.6062266571036,3.45746180889854,0.614846030045202,0.689451172281785,9.08803697662242,7.47171080615789,-0.00204418089728239,0.0442873370707279
"1007",2001-05-01,37.2782973234441,"ip","ni",0.0274,3.61841131611997,3.46490231941513,1.21846590163677,0.744051051658356,9.35229716493851,7.43018667555053,0.0129989668894085,0.0526658274092305
"1008",2001-06-01,37.5040309577556,"ip","ni",0.0274,3.62444841940631,3.47125717712739,0.603710328634133,0.635485771226074,8.99077741767162,7.41306368410068,-0.000870647127019195,0.0432293562998438
"1009",2001-07-01,37.6975169300226,"ip","ni",0.0274,3.62959422835971,3.46727163786395,0.5145808953404,-0.398553926343892,8.84900340161163,7.31640877151665,0.0250198941141496,0.0419930928646026
"1010",2001-08-01,37.9554982263786,"ip","ni",0.0274,3.63641437414792,3.46948778710516,0.682014578820844,0.22161492412125,9.06481666985135,7.41079721537221,0.0126149505387689,0.0453201330527284
"1011",2001-09-01,38.2457271847791,"ip","ni",0.0274,3.64403184644531,3.46993042820424,0.761747229739385,0.044264109907477,9.64069024012821,7.04268960689349,0.0196590374833943,0.0711852173506313
"1012",2001-10-01,38.3102225088681,"ip","ni",0.0274,3.64571676681023,3.47169903588706,0.168492036491941,0.176860768282605,9.25362529215996,6.13335315522021,-0.000229303251064206,0.0854954565521492
"1013",2001-11-01,38.5037084811351,"ip","ni",0.0274,3.65075456084019,3.47640008758869,0.503779402995752,0.470105170163215,8.65546517019466,5.59090975703245,0.000922673979611508,0.0839688183206448
"1014",2001-12-01,38.6326991293131,"ip","ni",0.0274,3.65409904556304,3.47683968023992,0.334448472284699,0.0439592651229059,8.44346419527144,4.55577731173884,0.00795940427623312,0.106522620608793
"1015",2002-01-01,38.7616897774911,"ip","ni",0.0274,3.6574323819828,3.47932706172577,0.33333364197583,0.248738148584504,7.8726325455523,4.08646180600249,0.00231791651892234,0.103741078263665
"1016",2002-02-01,39.1809093840697,"ip","ni",0.0274,3.66818962266229,3.48733234427006,1.07572406794958,0.800528254428867,7.69610411361281,3.6915456961502,0.00754036529046751,0.109724900638476
"1017",2002-03-01,39.4066430183812,"ip","ni",0.0274,3.67393440661918,3.49022754027038,0.574478395689226,0.289519600032762,7.38562098160376,3.96602430946591,0.00780787100098713,0.093696948816577
"1018",2002-04-01,39.6968719767817,"ip","ni",0.0274,3.6812723930721,3.49584917669691,0.733798645291239,0.562163642652713,7.5045735968498,3.83873677983684,0.00470279907229561,0.100443928786155
"1019",2002-05-01,39.8903579490487,"ip","ni",0.0274,3.68613463928013,3.5004383142504,0.486224620803455,0.458913755348789,6.77233231601648,3.55359948352727,0.000748317713457851,0.0881932796102044
"1020",2002-06-01,40.3418252176717,"ip","ni",0.0274,3.69738877735455,3.50215382575047,1.12541380744231,0.171551150006843,7.29403579482466,3.08966486230804,0.0261358368137318,0.115199763550955
"1021",2002-07-01,40.6643018381167,"ip","ni",0.0274,3.70535060285256,3.5037237968144,0.79618254980085,0.156997106392787,7.57563744928511,3.64521589504472,0.0175136811493809,0.107693550586187
"1022",2002-08-01,40.9222831344727,"ip","ni",0.0274,3.71167473460203,3.50486404779313,0.632413174946844,0.114025097873149,7.52603604541111,3.53762606879662,0.0142038333118192,0.109282433359237
